geometry,id,ID,height_mean,height_min,height_max,Shape_Leng,Shape_Area,BNG_Area
"POLYGON ((-1.19440775223124 52.9038084841152,-1.19458734971124 52.9036240703599,-1.19469191630531 52.9036615451719,-1.19451128666105 52.9038455025528,-1.19440775223124 52.9038084841152))",4334405,0D4F70B5922D27B3E050A00A568A259B,3.87755102041,0.0,6.0,105.870669216,531.573515945,193.560488225
"POLYGON ((-1.19498537345077 52.9039679126273,-1.1950116860038 52.9038958167368,-1.19516844741084 52.9039167446157,-1.19514213665443 52.9039887510709,-1.19498537345077 52.9039679126273))",4334406,0D4F70B5922E27B3E050A00A568A259B,3.5,0.0,7.0,62.9759369806,243.347634223,88.608690614
"POLYGON ((-1.19489550149795 52.9042687177848,-1.19499858227853 52.9043062722282,-1.19491511172054 52.9043899373773,-1.19481218006032 52.9043523835483,-1.19489550149795 52.9042687177848))",4334407,0D4F70B5922F27B3E050A00A568A259B,3.52173913043,0.0,6.0,62.8322702513,241.409248018,87.9013177162
"POLYGON ((-1.1946153106726 52.9040406472042,-1.19459170025194 52.9041113232865,-1.19443475558857 52.9040921916342,-1.19445836690752 52.9040215149789,-1.1946153106726 52.9040406472042))",4334408,0D4F70B5923027B3E050A00A568A259B,4.5652173913,0.0,7.0,62.2612470818,237.176274756,86.3610672341
"POLYGON ((-1.19439402238034 52.9039877286545,-1.19437112612034 52.9040599376325,-1.19421431261101 52.9040417953216,-1.19423720887101 52.9039695863134,-1.19439402238034 52.9039877286545))",4334409,0D4F70B5923127B3E050A00A568A259B,3.90476190476,0.0,6.0,62.686550765,241.177590309,87.8182455909
"POLYGON ((-1.19437070570866 52.9043312342768,-1.19426111304055 52.9043001074328,-1.1943282827694 52.9042136354916,-1.19443787453915 52.904244761856,-1.19437070570866 52.9043312342768))",4334410,0D4F70B5923227B3E050A00A568A259B,3.63636363636,0.0,6.0,62.2182175046,237.659419735,86.536174592
"POLYGON ((-1.18913735801633 52.9029654053142,-1.18921722094023 52.9026292979576,-1.18932780714504 52.9026385921051,-1.1892486889245 52.9029747042661,-1.18913735801633 52.9029654053142))",4334411,0D4F70B5923327B3E050A00A568A259B,5.0985915493,0.0,7.0,150.260155333,781.388050512,284.537267339
"POLYGON ((-1.18959168636129 52.9031972830413,-1.18964534902157 52.9029904434502,-1.18975889248029 52.9030006564698,-1.18970595745539 52.9032083997859,-1.18959168636129 52.9031972830413))",4334412,0D4F70B5923427B3E050A00A568A259B,4.95652173913,0.0,8.0,103.094128708,496.78724337,180.899291059
"POLYGON ((-1.19243276745055 52.903584013172,-1.19179889552439 52.9037319850954,-1.19175326919282 52.9036591307988,-1.19229167625534 52.9035360398594,-1.19216064169982 52.903330911357,-1.19175930138005 52.9034227513263,-1.19171239764415 52.9033466520372,-1.1922088785357 52.9032313669053,-1.19243276745055 52.903584013172))",4334413,0D4F70B5923527B3E050A00A568A259B,4.70666666667,0.0,8.0,386.387750712,2432.46050017,885.736393465
"POLYGON ((-1.17412352360395 52.9155321104977,-1.17381587038198 52.9153659167234,-1.17388397256207 52.9153194655759,-1.17419160871605 52.9154865576294,-1.17412352360395 52.9155321104977))",4334414,0D4F70B5923627B3E050A00A568A259B,5.83333333333,0.0,8.0,114.838431723,524.03862419,190.715056943
"POLYGON ((-1.17349833838686 52.9151406839319,-1.17380449321893 52.915307317331,-1.17373459440832 52.9153543849221,-1.17342799670681 52.915187568616,-1.17349833838686 52.9151406839319))",4334415,0D4F70B5923727B3E050A00A568A259B,5.89583333333,0.0,8.0,115.217301769,536.029168802,195.080429785
"POLYGON ((-1.18028053794001 52.9099249088321,-1.18014278668109 52.909778331393,-1.18023708014159 52.9097457208196,-1.18037482331567 52.9098927480193,-1.18028053794001 52.9099249088321))",4335320,0D4F70B595C027B3E050A00A568A259B,4.88235294118,0.0,7.0,86.4297960893,376.092685994,136.907629481
"POLYGON ((-1.18547662620928 52.9112854759762,-1.18551522591876 52.9112570644047,-1.18561054884853 52.91130437205,-1.18557209736107 52.9113327846739,-1.18547662620928 52.9112854759762))",4335321,0D4F70B595C127B3E050A00A568A259B,1.125,0.0,3.0,41.0479458848,93.1482766537,33.9061161473
"POLYGON ((-1.18242911945456 52.9100866806364,-1.18201038864927 52.9100552139193,-1.18202314472632 52.9099937247112,-1.18244113172658 52.9100251860555,-1.18242911945456 52.9100866806364))",4335322,0D4F70B595C227B3E050A00A568A259B,4.24489795918,0.0,7.0,116.732878375,536.625895926,195.344034152
"POLYGON ((-1.18195528059983 52.910060048995,-1.18174445408733 52.9100824198133,-1.18172697826182 52.9100234188814,-1.18193780387598 52.9100010480326,-1.18195528059983 52.910060048995))",4335323,0D4F70B595C327B3E050A00A568A259B,4.04347826087,0.0,8.0,69.7857219333,263.632617913,95.9682694381
"POLYGON ((-1.18169750902889 52.910088029581,-1.181290632392 52.9101771893061,-1.18125747467658 52.9101218561129,-1.18166420937962 52.9100323360132,-1.18169750902889 52.910088029581))",4335324,0D4F70B595C427B3E050A00A568A259B,3.79166666667,0.0,8.0,118.178033702,525.047050295,191.128527562
"POLYGON ((-1.1818943056531 52.9103369508483,-1.18210541243997 52.910299749431,-1.18213188489305 52.9103547665616,-1.18192077002135 52.9103924175768,-1.1818943056531 52.9103369508483))",4335325,0D4F70B595C527B3E050A00A568A259B,3.875,0.0,8.0,70.2188985832,259.995047626,94.6427850743
"POLYGON ((-1.1817330338049 52.9105309101889,-1.18171793312489 52.9106616013372,-1.18162210264697 52.910657345988,-1.18163646042022 52.9105266499512,-1.1817330338049 52.9105309101889))",4335326,0D4F70B595C627B3E050A00A568A259B,4.91304347826,0.0,9.0,69.8369856487,259.645320299,94.5144066087
"POLYGON ((-1.18145460547388 52.9107869884955,-1.18159329547242 52.9106868127154,-1.18166694924089 52.9107237266798,-1.18152751543732 52.9108238969572,-1.18145460547388 52.9107869884955))",4335327,0D4F70B595C727B3E050A00A568A259B,4.82608695652,0.0,7.0,69.4888801459,256.319870516,93.3032086641
"POLYGON ((-1.18022432675933 52.9100670028351,-1.18030505835401 52.9099650809666,-1.18040044596251 52.9099927062287,-1.18032044918973 52.9100950830976,-1.18022432675933 52.9100670028351))",4335328,0D4F70B595C827B3E050A00A568A259B,4.22727272727,0.0,8.0,65.409664263,246.98396659,89.9078550056
"POLYGON ((-1.17850859397322 52.9097014273923,-1.1783425583592 52.9096355565463,-1.17840232147846 52.9095811344283,-1.17856837416049 52.9096461065934,-1.17850859397322 52.9097014273923))",4335329,0D4F70B595C927B3E050A00A568A259B,2.83333333333,0.0,6.0,68.3956652819,267.565964014,97.4019501878
"POLYGON ((-1.17861191909558 52.9096630379129,-1.17877945938773 52.9097280197066,-1.17871967920046 52.9097833409426,-1.17855288271337 52.9097183641077,-1.17861191909558 52.9096630379129))",4335330,0D4F70B595CA27B3E050A00A568A259B,2.70833333333,0.0,5.0,68.6122083638,269.359294508,98.0544015552
"POLYGON ((-1.17865229926585 52.9098867026613,-1.17849031864693 52.9099601949561,-1.17842660473709 52.909908964678,-1.17858858535597 52.9098354722962,-1.17865229926585 52.9098867026613))",4335331,0D4F70B595CB27B3E050A00A568A259B,4.17391304348,0.0,9.0,68.771090271,266.732618452,97.097440546
"POLYGON ((-1.17775794375549 52.9089020272618,-1.17814796260758 52.9090514307659,-1.17809165620552 52.9091038988898,-1.17770298572464 52.9089539651846,-1.17775794375549 52.9089020272618))",4335332,0D4F70B595CC27B3E050A00A568A259B,4.81818181818,0.0,8.0,125.704274087,588.722861745,214.318891842
"POLYGON ((-1.17763126872379 52.9091528536593,-1.17779954024459 52.9092182912931,-1.17774204087981 52.9092709309512,-1.17757525607085 52.9092055031485,-1.17763126872379 52.9091528536593))",4335333,0D4F70B595CD27B3E050A00A568A259B,4.30434782609,0.0,8.0,67.6192331677,257.530026291,93.750432248
"POLYGON ((-1.17694520827294 52.909144509525,-1.17699574928756 52.909027548452,-1.17709805302542 52.9090430893209,-1.17704824683273 52.9091605048856,-1.17694520827294 52.909144509525))",4335334,0D4F70B595CE27B3E050A00A568A259B,5.04166666667,0.0,8.0,68.2695328907,263.485197618,95.918866359
"POLYGON ((-1.17726151137273 52.9094411912158,-1.17735946187485 52.9091997849153,-1.17745894580106 52.9092150364249,-1.17736323120565 52.9094561880166,-1.17726151137273 52.9094411912158))",4335335,0D4F70B595CF27B3E050A00A568A259B,5.16326530612,0.0,8.0,114.728902021,528.855867964,192.522030114
"POLYGON ((-1.17703261345181 52.9092008489239,-1.17698648226695 52.9093205378043,-1.17688415247794 52.9093063449203,-1.17693177935774 52.9091862171783,-1.17703261345181 52.9092008489239))",4335336,0D4F70B595D027B3E050A00A568A259B,4.5,0.0,7.0,68.7144271318,264.167371667,96.1664998534
"POLYGON ((-1.17806644678332 52.9098391448055,-1.17775366597773 52.9096702291033,-1.17782326924263 52.9096223475846,-1.17813574731597 52.9097915310973,-1.17806644678332 52.9098391448055))",4335337,0D4F70B595D127B3E050A00A568A259B,5.28571428571,0.0,9.0,116.933439832,547.980841694,199.480482893
"POLYGON ((-1.17763936523907 52.9099506260885,-1.177313499573 52.9097974399478,-1.17738020307617 52.9097456731455,-1.17770668229159 52.909897874573,-1.17763936523907 52.9099506260885))",4335338,0D4F70B595D227B3E050A00A568A259B,4.83333333333,0.0,8.0,116.318702146,560.504914365,204.038514666
"POLYGON ((-1.17697039433847 52.9093613280987,-1.1768725525325 52.9096047119731,-1.17676875220137 52.909589610124,-1.176866296665 52.9093462239977,-1.17697039433847 52.9093613280987))",4335339,0D4F70B595D327B3E050A00A568A259B,5.12244897959,0.0,8.0,116.251346784,550.175412685,200.281757801
"POLYGON ((-1.17652381935236 52.9098737754849,-1.1766429862648 52.9097763469675,-1.17672511204474 52.909813143065,-1.17660803191869 52.9099103163367,-1.17652381935236 52.9098737754849))",4335340,0D4F70B595D427B3E050A00A568A259B,4.39130434783,0.0,8.0,67.4574698824,255.287767943,92.9314885847
"POLYGON ((-1.17615178297636 52.9082113107334,-1.17627407961926 52.9081132754874,-1.17635514987874 52.908150693323,-1.17623361321059 52.9082478356511,-1.17615178297636 52.9082113107334))",4335341,0D4F70B595D527B3E050A00A568A259B,3.875,0.0,8.0,67.803966434,255.939866176,93.1759943518
"POLYGON ((-1.17649625185383 52.9080411019789,-1.17666524382343 52.9081074455055,-1.17660923117048 52.90816009464,-1.17644097312445 52.9080942057388,-1.17649625185383 52.9080411019789))",4335342,0D4F70B595D627B3E050A00A568A259B,4.29166666667,0.0,8.0,67.8988622899,258.801980624,94.2183007603
"POLYGON ((-1.1762444127569 52.9083134431415,-1.17658105551142 52.9084621221686,-1.17651972393366 52.9085129364575,-1.17618322131632 52.9083647078127,-1.1762444127569 52.9083134431415))",4335343,0D4F70B595D727B3E050A00A568A259B,4.22448979592,0.0,7.0,116.096779232,539.845332092,196.530880084
"POLYGON ((-1.17553132828739 52.9081549608375,-1.17512086288111 52.9080418138651,-1.17515964494858 52.9079883264671,-1.17557175966177 52.9081007660279,-1.17553132828739 52.9081549608375))",4335344,0D4F70B595D827B3E050A00A568A259B,3.95918367347,0.0,7.0,122.336533503,546.800089612,199.065921561
"POLYGON ((-1.17622453483612 52.9086482489718,-1.17631092402035 52.9087580684868,-1.17621674105263 52.9087848336603,-1.17613111184311 52.9086741203049,-1.17622453483612 52.9086482489718))",4335345,0D4F70B595D927B3E050A00A568A259B,5.34782608696,0.0,7.0,68.0197988321,259.043157498,94.3034407859
"POLYGON ((-1.17615021721245 52.9089447428204,-1.17620367505679 52.9088230375523,-1.17629900876637 52.9088375421069,-1.17624836444551 52.9089598958197,-1.17615021721245 52.9089447428204))",4335346,0D4F70B595DA27B3E050A00A568A259B,5.04166666667,0.0,8.0,68.7401993655,258.430076574,94.0794939392
"POLYGON ((-1.17585236371199 52.9086559176236,-1.17570418570737 52.9088953554914,-1.17560617322161 52.908873101622,-1.17575316455177 52.9086335650303,-1.17585236371199 52.9086559176236))",4335347,0D4F70B595DB27B3E050A00A568A259B,4.8431372549,0.0,8.0,117.765901173,552.865639771,201.267707447
"POLYGON ((-1.17490561126741 52.9082584022891,-1.17475307553535 52.908515697831,-1.17466363297741 52.9084963790478,-1.17481453736894 52.9082388926888,-1.17490561126741 52.9082584022891))",4335348,0D4F70B595DC27B3E050A00A568A259B,4.28,0.0,8.0,122.179723513,537.875870914,195.814283215
"POLYGON ((-1.17415444092474 52.9082343087902,-1.17423259435459 52.9081121464397,-1.17432066877832 52.9081329845153,-1.1742417634586 52.9082555910565,-1.17415444092474 52.9082343087902))",4335349,0D4F70B595DD27B3E050A00A568A259B,4.5652173913,0.0,8.0,69.4609038075,254.51624546,92.6577415565
"POLYGON ((-1.17412398174831 52.9084287169176,-1.17404662242919 52.9085481874335,-1.17396002573406 52.9085278095155,-1.1740366331633 52.9084087831915,-1.17412398174831 52.9084287169176))",4335350,0D4F70B595DE27B3E050A00A568A259B,4.08695652174,0.0,8.0,67.9852758236,244.988865361,89.1880534271
"POLYGON ((-1.17449627594142 52.9087823377668,-1.17463464793639 52.9085428326372,-1.1747340258614 52.9085635691958,-1.17459505738506 52.9088031598089,-1.17449627594142 52.9087823377668))",4335351,0D4F70B595DF27B3E050A00A568A259B,4.39583333333,0.0,8.0,117.021890188,546.892246723,199.094002653
"POLYGON ((-1.17398694375155 52.9085666507485,-1.17381852760187 52.9088063952047,-1.17373359997657 52.9087842306801,-1.17390022398724 52.9085449227632,-1.17398694375155 52.9085666507485))",4335352,0D4F70B595E027B3E050A00A568A259B,4.46666666667,0.0,8.0,116.723646392,497.940833635,181.27343769
"POLYGON ((-1.18419084868487 52.8970358779041,-1.1845646673192 52.897037993513,-1.18456347076323 52.8971018096353,-1.1841903941373 52.8970996994486,-1.18419084868487 52.8970358779041))",4335983,0D4F70B5985727B3E050A00A568A259B,3.10256410256,0.0,7.0,106.701918745,489.616804267,178.337821143
"POLYGON ((-1.18377905646688 52.8969581693081,-1.18412516207467 52.8969636919023,-1.18412175206982 52.8970345047092,-1.18377696698546 52.897029890362,-1.18377905646688 52.8969581693081))",4335984,0D4F70B5985827B3E050A00A568A259B,4.14893617021,0.0,8.0,103.242276057,506.009215703,184.309211728
"POLYGON ((-1.18365404601352 52.8969737616527,-1.18367243003563 52.8973721175209,-1.18357503289585 52.8973736955447,-1.18355754090082 52.896975346194,-1.18365404601352 52.8969737616527))",4335985,0D4F70B5985927B3E050A00A568A259B,4.90666666667,0.0,8.0,168.666255283,793.937634979,289.182157327
"POLYGON ((-1.18453302506147 52.8973380214612,-1.18490460868739 52.8973405700368,-1.18490266024152 52.8974048311581,-1.18453182760717 52.8974018382255,-1.18453302506147 52.8973380214612))",4335986,0D4F70B5985A27B3E050A00A568A259B,4.02083333333,0.0,9.0,106.289305828,488.416403512,177.898105301
"POLYGON ((-1.18409084104073 52.8973349873393,-1.18446316757338 52.8973375424179,-1.18446194496623 52.8974027068967,-1.18408962651842 52.897399702584,-1.18409084104073 52.8973349873393))",4335987,0D4F70B5985B27B3E050A00A568A259B,3.97916666667,0.0,9.0,106.868725002,496.752927416,180.934592345
"POLYGON ((-1.18402172645934 52.8973345126311,-1.18402051193706 52.8973992278765,-1.18383026043788 52.8973979218891,-1.18383147585848 52.8973332066418,-1.18402172645934 52.8973345126311))",4335988,0D4F70B5985C27B3E050A00A568A259B,3.75,0.0,8.0,66.2459740532,252.952269298,92.1339793094
"POLYGON ((-1.18308699257463 52.8976117077091,-1.18344755566862 52.8975917115642,-1.1834588816277 52.8976614568853,-1.18309726840313 52.8976818951883,-1.18308699257463 52.8976117077091))",4335989,0D4F70B5985D27B3E050A00A568A259B,3.51020408163,0.0,8.0,106.672483878,523.470278856,190.663665737
"POLYGON ((-1.18592452621681 52.8979907499602,-1.18593005265257 52.8977750428114,-1.18604033163354 52.8977762474524,-1.18603406229105 52.8979919497181,-1.18592452621681 52.8979907499602))",4335990,0D4F70B5985E27B3E050A00A568A259B,4.5,0.0,8.0,104.095493735,487.159365572,177.436036861
"POLYGON ((-1.18549082408897 52.8979868797382,-1.18549934191463 52.8977702941521,-1.18561020749547 52.8977719529044,-1.18560094676308 52.8979885336052,-1.18549082408897 52.8979868797382))",4335991,0D4F70B5985F27B3E050A00A568A259B,5.07692307692,0.0,9.0,104.567533153,491.909316052,179.166139231
"POLYGON ((-1.18535298120185 52.8979176161453,-1.18535038057908 52.8979850183249,-1.18515955775138 52.8979823619499,-1.18516215927247 52.8979149597662,-1.18535298120185 52.8979176161453))",4335992,0D4F70B5986027B3E050A00A568A259B,3.89285714286,0.0,8.0,67.3789502243,264.357291442,96.2854785944
"POLYGON ((-1.18509476945641 52.8979810191312,-1.18472617003389 52.8979775927213,-1.18472745103152 52.8979092823106,-1.18509605045404 52.8979127087258,-1.18509476945641 52.8979810191312))",4335993,0D4F70B5986127B3E050A00A568A259B,4.0,0.0,8.0,107.287556117,517.335133272,188.426333204
"POLYGON ((-1.1860887786749 52.8982453753425,-1.18642616703118 52.8982485838902,-1.18642409461781 52.8983195858855,-1.18608671434636 52.8983159275726,-1.1860887786749 52.8982453753425))",4335994,0D4F70B5986227B3E050A00A568A259B,4.90909090909,0.0,9.0,101.251892724,490.687496685,178.717789022
"POLYGON ((-1.1860128171344 52.8983723244054,-1.18550155266822 52.8983663050763,-1.18550359274227 52.8982971011561,-1.18601485271685 52.8983032998612,-1.1860128171344 52.8983723244054))",4335995,0D4F70B5986327B3E050A00A568A259B,4.79411764706,0.0,8.0,139.361767832,726.144109109,264.474986691
"POLYGON ((-1.18543628107972 52.8982400068092,-1.18543493360677 52.8983119121526,-1.18509381275047 52.8983095744301,-1.18509516112175 52.898237668541,-1.18543628107972 52.8982400068092))",4335996,0D4F70B5986427B3E050A00A568A259B,4.5625,0.0,8.0,102.491998653,503.94641088,183.547036478
"POLYGON ((-1.18503047882798 52.8982385735023,-1.18502914752471 52.898309580391,-1.18467985110099 52.8983071852278,-1.18468118330262 52.8982361783352,-1.18503047882798 52.8982385735023))",4335997,0D4F70B5986527B3E050A00A568A259B,4.02083333333,0.0,9.0,103.980601401,509.574813614,185.597039774
"POLYGON ((-1.18414430696964 52.8977335837417,-1.1841446582108 52.8979524774487,-1.18403078686699 52.8979525950403,-1.18403043742247 52.8977336113786,-1.18414430696964 52.8977335837417))",4335998,0D4F70B5986627B3E050A00A568A259B,5.14583333333,0.0,9.0,106.156457245,512.138809818,186.534605291
"POLYGON ((-1.18460588022733 52.8980900338787,-1.18449144743648 52.8980883496695,-1.18449568389141 52.8979814049612,-1.18461011578394 52.8979830891746,-1.18460588022733 52.8980900338787))",4335999,0D4F70B5986727B3E050A00A568A259B,4.91666666667,0.0,9.0,64.9665473651,251.545663515,91.6188170703
"POLYGON ((-1.18460036636804 52.898225465651,-1.18448518528054 52.8982240464328,-1.18448865637088 52.8981182649649,-1.18460383745835 52.8981196847285,-1.18460036636804 52.898225465651))",4336000,0D4F70B5986827B3E050A00A568A259B,4.25,0.0,8.0,64.6980988751,250.39303977,91.1984343537
"POLYGON ((-1.1840344915192 52.8980007138022,-1.18414449202244 52.8980009294768,-1.18414385960843 52.8981138317259,-1.18403385910519 52.8981136160519,-1.1840344915192 52.8980007138022))",4336001,0D4F70B5986927B3E050A00A568A259B,4.69565217391,0.0,8.0,66.1601672396,255.127870369,92.9234564161
