pointgeom,helper,osm_id,lat,vertex_id,lon
POINT (-1.18374211068697 52.9035185874306),true,,52.903518587430625,1636,-1.1837421106869703
POINT (-1.19503980369483 52.8917729095748),true,,52.8917729095748,1637,-1.1950398036948295
POINT (-1.17797993520683 52.9117896687444),true,,52.911789668744404,1638,-1.1779799352068332
POINT (-1.17918372332468 52.9178379542479),true,,52.9178379542479,1639,-1.1791837233246796
POINT (-1.17918614501128 52.9178424125473),true,,52.917842412547266,1640,-1.1791861450112808
POINT (-1.18329976778569 52.9134546549204),true,,52.91345465492043,1641,-1.183299767785691
POINT (-1.16726710293804 52.9016940741276),true,,52.90169407412758,1642,-1.1672671029380401
POINT (-1.16703543658783 52.9015034679835),true,,52.90150346798345,1643,-1.1670354365878308
POINT (-1.18308321437292 52.9138236671337),true,,52.913823667133684,1644,-1.183083214372921
POINT (-1.19786441628444 52.9089501561913),true,,52.908950156191324,1645,-1.1978644162844403
POINT (-1.19787723233994 52.9089729373838),true,,52.90897293738385,1646,-1.1978772323399371
POINT (-1.17896002136177 52.9027581058842),true,,52.90275810588424,1647,-1.1789600213617653
POINT (-1.1760422388061 52.8943830228558),true,,52.89438302285583,1648,-1.1760422388060985
POINT (-1.17598491879478 52.8946774959722),true,,52.89467749597226,1649,-1.1759849187947757
POINT (-1.17596912469894 52.8945976353898),true,,52.89459763538983,1650,-1.1759691246989359
POINT (-1.17613422164761 52.8948481209134),true,,52.89484812091344,1651,-1.1761342216476085
POINT (-1.19630260099915 52.9084433725549),true,,52.90844337255492,1652,-1.1963026009991524
POINT (-1.1962972637759 52.9084617753007),true,,52.90846177530069,1653,-1.196297263775904
POINT (-1.16681822914082 52.9101918532506),true,,52.91019185325064,1654,-1.1668182291408187
POINT (-1.18819827807764 52.90637138389),true,,52.90637138389005,1655,-1.1881982780776406
POINT (-1.19523349758584 52.8915171731093),true,,52.891517173109314,1656,-1.1952334975858445
POINT (-1.17902013790585 52.9179092134309),true,,52.91790921343088,1657,-1.1790201379058511
POINT (-1.17903318600431 52.9179338253203),true,,52.9179338253203,1658,-1.1790331860043084
POINT (-1.17181889593224 52.9126949531518),true,,52.912694953151814,1659,-1.171818895932237
POINT (-1.17191914545866 52.912529827505),true,,52.91252982750506,1660,-1.1719191454586637
POINT (-1.17127285820636 52.9122454454345),true,,52.91224544543453,1661,-1.1712728582063558
POINT (-1.18134558137266 52.9042183372415),true,,52.90421833724154,1662,-1.1813455813726619
POINT (-1.1776813549909 52.9116197634622),true,,52.9116197634622,1663,-1.1776813549909035
POINT (-1.16544649650701 52.9024535836808),true,,52.90245358368084,1664,-1.1654464965070053
POINT (-1.16686673101686 52.9104901739446),true,,52.91049017394458,1665,-1.166866731016865
POINT (-1.18183563015625 52.9035172035741),true,,52.90351720357406,1666,-1.1818356301562485
POINT (-1.19433130241977 52.9091362502539),true,,52.909136250253944,1667,-1.194331302419768
POINT (-1.19424688061592 52.9094241268925),true,,52.90942412689252,1668,-1.1942468806159163
POINT (-1.1943765508391 52.9096058962175),true,,52.90960589621754,1669,-1.1943765508391049
POINT (-1.19467623016085 52.9096197635937),true,,52.90961976359369,1670,-1.1946762301608453
POINT (-1.1790467230767 52.9179593595336),true,,52.91795935953357,1671,-1.1790467230767039
POINT (-1.17904690592418 52.9179597044284),true,,52.91795970442842,1672,-1.1790469059241826
POINT (-1.17118477793991 52.9123951436748),true,,52.91239514367479,1673,-1.1711847779399067
POINT (-1.16577929321964 52.9017172253458),true,,52.901717225345806,1674,-1.1657792932196427
POINT (-1.1931237170067 52.8960766204837),true,,52.89607662048367,1675,-1.1931237170067044
POINT (-1.18621724639336 52.9128672511835),true,,52.91286725118351,1676,-1.1862172463933571
POINT (-1.18600519336089 52.9130794621903),true,,52.913079462190346,1677,-1.1860051933608868
POINT (-1.18599537476662 52.9131719906477),true,,52.91317199064775,1678,-1.1859953747666168
POINT (-1.18615816966508 52.9134239783876),true,,52.9134239783876,1679,-1.1861581696650811
POINT (-1.17890634276697 52.9029766544488),true,,52.902976654448764,1680,-1.1789063427669702
POINT (-1.16976978925895 52.9001892317741),true,,52.900189231774114,1681,-1.1697697892589523
POINT (-1.16947627527654 52.9001271870956),true,,52.90012718709562,1682,-1.169476275276542
POINT (-1.16982836090684 52.900563685976),true,,52.90056368597604,1683,-1.1698283609068416
POINT (-1.16982984795191 52.9002636896616),true,,52.90026368966157,1684,-1.169829847951908
POINT (-1.19420054164069 52.8968180307942),true,,52.896818030794236,1685,-1.19420054164069
POINT (-1.18788321218159 52.9052156220935),true,,52.90521562209346,1686,-1.1878832121815865
POINT (-1.18742486544228 52.9128678873781),true,,52.912867887378155,1687,-1.1874248654422752
POINT (-1.18740613618171 52.9125684725909),true,,52.91256847259095,1688,-1.1874061361817057
POINT (-1.18730747051562 52.9124753300652),true,,52.91247533006523,1689,-1.1873074705156221
POINT (-1.18700747411294 52.9124738609232),true,,52.91247386092324,1690,-1.1870074741129406
POINT (-1.19790962515361 52.9090305172629),true,,52.909030517262856,1691,-1.1979096251536132
POINT (-1.19789332348798 52.9090015402205),true,,52.90900154022048,1692,-1.1978933234879816
