geometry,id
"POLYGON ((-1.17549079632129 52.9097039027519,-1.1754907941675 52.9097039139165,-1.17541709907648 52.9097479001695,-1.17541709359295 52.909747902246,-1.1752692334939 52.9097795400609,-1.17526921795768 52.9097795379034,-1.17512517150059 52.9096913419729,-1.17512517188432 52.909691340963,-1.17512516952216 52.9096913404692,-1.17512517152442 52.9096913293312,-1.17519662821412 52.9096477770202,-1.17519663380781 52.9096477748773,-1.17534449351106 52.909616137152,-1.17534450894041 52.9096161392447,-1.17549079419456 52.9097039011436,-1.17549079379534 52.9097039022194,-1.17549079632129 52.9097039027519))",3932512
"POLYGON ((-1.17358719481533 52.9090942537899,-1.17347350115356 52.9091185793874,-1.17347348935058 52.9091185788929,-1.17338554161222 52.9090909990232,-1.17338554176877 52.9090909976573,-1.1733855372233 52.9090909969313,-1.17338553529222 52.9090909868739,-1.17348511299972 52.9089761656346,-1.17348512120481 52.9089761613361,-1.17359881448719 52.9089518357269,-1.17359882638034 52.9089518362498,-1.1736852874298 52.9089794058151,-1.17368528726868 52.9089794071544,-1.1736852916983 52.9089794078575,-1.17368529370215 52.9089794178865,-1.17358720306294 52.9090942494419,-1.17358719481533 52.9090942537899))",3932513
"POLYGON ((-1.18106764233312 52.892291679764,-1.18106764838358 52.8922916773279,-1.18122157574312 52.8922587194708,-1.18122159068294 52.8922587212852,-1.18135105318677 52.8923297298423,-1.18135105281465 52.892329730963,-1.1813510555732 52.8923297315188,-1.18135105421452 52.8923297425332,-1.18127398415297 52.8923811708227,-1.18127397810248 52.8923811732589,-1.18112005034889 52.8924141311832,-1.18112003540891 52.8924141293686,-1.18099057395677 52.8923431196446,-1.18099057432889 52.8923431185239,-1.18099057157045 52.8923431179681,-1.18099057292926 52.8923431069536,-1.18106764233312 52.892291679764))",3933092
"POLYGON ((-1.17962682506478 52.8921565057455,-1.17962682538158 52.8921565053732,-1.17962682483167 52.8921565051884,-1.17960280673904 52.8920902672473,-1.17960281629381 52.8920902568515,-1.17971880566345 52.8920654235301,-1.17971880744192 52.8920654232232,-1.17990581153134 52.8920406443399,-1.17990582899866 52.8920406506519,-1.17990582869784 52.8920406510046,-1.17990582921927 52.8920406511796,-1.17992985555984 52.8921064398425,-1.17992984600993 52.8921064502514,-1.17981385665138 52.8921312837788,-1.17981385492771 52.8921312840784,-1.1796268425792 52.8921565120339,-1.17962682506478 52.8921565057455))",3933093
"POLYGON ((-1.17947488619229 52.8921210803448,-1.17947489095881 52.8921210786678,-1.17962248290876 52.8920894794114,-1.17962249911086 52.8920894820083,-1.17969511352856 52.892140324172,-1.17969511312904 52.8921403250838,-1.17969511512744 52.8921403255275,-1.17969511200933 52.89214033684,-1.17955700322079 52.892212646857,-1.17955699845431 52.892212648534,-1.17940940603837 52.8922442477083,-1.17940938983629 52.8922442451114,-1.1793367755385 52.8921934034845,-1.17933677593803 52.8921934025728,-1.17933677393958 52.8921934021291,-1.17933677705771 52.8921933908166,-1.17947488619229 52.8921210803448))",3933094
"POLYGON ((-1.19200800094897 52.8947962509264,-1.19200800899639 52.8947962467988,-1.19211618001803 52.8947730761307,-1.19211619215651 52.894773076733,-1.19222565906041 52.8948095988898,-1.19222565887738 52.8948096002388,-1.19222566321717 52.8948096009472,-1.19222566488775 52.8948096111044,-1.19209487377553 52.894952731793,-1.19209486573159 52.8949527359168,-1.19198669425129 52.8949759065648,-1.19198668210544 52.89497590596,-1.19187736435444 52.8949393849083,-1.1918773645378 52.8949393835615,-1.19187736020734 52.894939382855,-1.19187735853099 52.8949393726999,-1.19200800094897 52.8947962509264))",3933095
"POLYGON ((-1.19107489185355 52.897852215622,-1.19107488911581 52.8978522157031,-1.1910673288944 52.8978510853043,-1.19106732819388 52.8978510847896,-1.19106732621083 52.8978510847334,-1.19106436895689 52.8978502556298,-1.19106436841654 52.8978502550907,-1.19106436705813 52.8978502549916,-1.19106067767729 52.8978487918673,-1.19106067777205 52.8978487913922,-1.19106067625154 52.897848791225,-1.19105817264683 52.8978475155974,-1.19105817290072 52.8978475147532,-1.19105817065893 52.8978475143698,-1.19105538498324 52.897845427521,-1.1910553853155 52.8978454268106,-1.19105538377908 52.897845426475,-1.191053779388 52.89784379753,-1.19105377984839 52.8978437967591,-1.1910537784315 52.8978437963782,-1.19105247587435 52.8978418997354,-1.19105247640037 52.89784189902,-1.19105247526511 52.8978418986612,-1.19105161827233 52.8978400052697,-1.19105161899466 52.897840004434,-1.19105161785952 52.8978400040102,-1.19105120912608 52.8978380233731,-1.19105120995108 52.897838022565,-1.19105120901265 52.8978380221592,-1.19105125752168 52.8978354156298,-1.19105125848313 52.8978354148168,-1.19105125768037 52.8978354144173,-1.19105174007569 52.8978334402828,-1.19105174115915 52.8978334394866,-1.19105174049657 52.8978334391093,-1.19105297837506 52.8978308401661,-1.19105297960647 52.8978308393754,-1.19105297943854 52.8978308385449,-1.19105601843918 52.8978272636431,-1.19105602024781 52.8978272626874,-1.19105602030709 52.89782726195,-1.19105888323792 52.8978252141169,-1.1910588841485 52.8978252137364,-1.1910588841968 52.8978252134935,-1.19106278334658 52.8978229078788,-1.1910607459639 52.8978209225269,-1.19106074630109 52.8978209219459,-1.19106074518543 52.8978209216669,-1.19106075079657 52.8978209101378,-1.19107211541714 52.8978166768311,-1.1910094434489 52.897741915189,-1.19100944362969 52.8977419149157,-1.19100944313207 52.8977419147866,-1.19100944959507 52.8977419032346,-1.19111399912152 52.8977074666112,-1.19111400126833 52.8977074660322,-1.19111427460642 52.8977074074885,-1.19111429267871 52.8977074117298,-1.19128649263631 52.8979026358293,-1.19153666487406 52.897825046103,-1.19153666669427 52.8978250456283,-1.19153694003253 52.8978249870836,-1.19153695808224 52.8978249912993,-1.19158937747401 52.8978839589905,-1.19158937719084 52.8978839594339,-1.19158937800156 52.8978839596465,-1.1915893712961 52.8978839712004,-1.19122449808526 52.8979998791094,-1.19122449613581 52.8979998796246,-1.19122422279603 52.8979999381686,-1.19122420474007 52.8979999339459,-1.1910912853176 52.8978500910415,-1.19108603778853 52.8978514213681,-1.1910860370044 52.8978514215513,-1.19108576366537 52.8978514800949,-1.19108576245143 52.8978514803201,-1.19108248180399 52.8978519972907,-1.19108248169696 52.8978519972546,-1.191082479901 52.8978519975116,-1.1910792055418 52.8978522451589,-1.19107920528608 52.8978522450515,-1.19107920353086 52.8978522452278,-1.19107489251578 52.8978522159653,-1.19107489185355 52.897852215622))",3933096
"POLYGON ((-1.19162718476839 52.8985678682477,-1.19162717475413 52.8985678663237,-1.19162717475421 52.8985678663236,-1.19162717475397 52.8985678663235,-1.19157290483274 52.8985044815368,-1.19157290801302 52.8985044754842,-1.19157291118288 52.8985044694297,-1.19197768576191 52.8983774150851,-1.19197769573404 52.8983774169942,-1.19197770573441 52.8983774188485,-1.19216316561981 52.8985887613378,-1.1921631655935 52.8985887613897,-1.19216316567907 52.898588761406,-1.19216316252618 52.8985887674387,-1.19216315945897 52.8985887734875,-1.19216315937317 52.8985887734716,-1.19216315934613 52.8985887735234,-1.19202708703835 52.8986315371832,-1.192027087026 52.8986315371809,-1.19202708702209 52.8986315371883,-1.19202707701297 52.8986315352672,-1.19202706699994 52.8986315333536,-1.19202706700384 52.8986315333461,-1.1920270669915 52.8986315333438,-1.19189946993656 52.8984826188435,-1.19162719478286 52.8985678701717,-1.19162719478262 52.8985678701717,-1.19162719478255 52.8985678701718,-1.19162718476839 52.8985678682477))",3933097
"POLYGON ((-1.19227703419061 52.8986203667582,-1.19227704420833 52.8986203686717,-1.19233262926318 52.8986850202217,-1.19233262926194 52.8986850202241,-1.19233262926586 52.8986850202248,-1.19233262609762 52.8986850262818,-1.19233262293329 52.8986850323396,-1.19233262292938 52.8986850323389,-1.19233262292814 52.8986850323412,-1.19211999170022 52.8987518172023,-1.1921199816837 52.8987518152864,-1.19211997166595 52.8987518133729,-1.19206438661114 52.8986871613806,-1.19206438661238 52.8986871613782,-1.19206438660844 52.8986871613775,-1.19206438977674 52.8986871553205,-1.19206439294111 52.8986871492627,-1.19206439294504 52.8986871492634,-1.19206439294629 52.8986871492611,-1.19227702417415 52.8986203648423,-1.19227703419061 52.8986203667582))",3933098
"POLYGON ((-1.19191268659752 52.8983084777925,-1.19191268634401 52.8983084781841,-1.19191268705806 52.8983084783712,-1.19191268037554 52.898308489925,-1.19176164303343 52.8983566353864,-1.19176164106528 52.8983566359075,-1.19176136641613 52.8983566947329,-1.19176134828401 52.8983566904235,-1.19162778405614 52.8982020937073,-1.19127904605186 52.8983126269365,-1.19139948902305 52.8984543918278,-1.19139948878175 52.8984543921954,-1.19139948944714 52.8984543923709,-1.1913994826027 52.898454403925,-1.19127448203082 52.898493286161,-1.19127448019472 52.8984932866406,-1.19127420554405 52.8984933454648,-1.19127418738708 52.8984933411265,-1.19109013695956 52.8982784113848,-1.19109013719176 52.8982784110295,-1.19109013654531 52.8982784108602,-1.19109014321689 52.8982783993064,-1.19171314193688 52.8980794777069,-1.19171314391412 52.8980794771828,-1.19171341856158 52.8980794183576,-1.1917134366742 52.8980794226446,-1.19191268659752 52.8983084777925))",3933099
"POLYGON ((-1.19132721425059 52.8985105355148,-1.19132721728823 52.8985105294363,-1.19146361478613 52.898466330732,-1.19146361478993 52.8984663307327,-1.19146361479108 52.8984663307304,-1.19146362484642 52.8984663325704,-1.1914636349029 52.8984663344081,-1.19146363490175 52.8984663344104,-1.19146363490555 52.8984663344111,-1.19153017311865 52.8985414885467,-1.1915301731184 52.8985414885472,-1.19153017311921 52.8985414885473,-1.19153017007513 52.8985414946286,-1.19153016703186 52.8985415007101,-1.19153016703106 52.89854150071,-1.19153016703082 52.8985415007104,-1.19139362131089 52.8985856987962,-1.19139362130242 52.8985856987947,-1.19139362129985 52.8985856987998,-1.19139361124964 52.8985856969546,-1.19139360119686 52.8985856951145,-1.19139360119942 52.8985856951094,-1.19139360119095 52.8985856951078,-1.19132721119988 52.8985105415908,-1.19132721425059 52.8985105355148))",3933100
"POLYGON ((-1.18826107269512 52.8973013773402,-1.1882610743923 52.897301375756,-1.18826107289405 52.8973013749826,-1.18829432171886 52.8971925608878,-1.18829433137062 52.8971925540501,-1.18843649915176 52.8971621078072,-1.18843650675996 52.8971621074355,-1.18884624632747 52.8972069745561,-1.18884625849119 52.8972069826747,-1.1888462568208 52.8972069842338,-1.18884625830281 52.8972069849957,-1.18881375366253 52.8973158044371,-1.18881374400013 52.8973158113103,-1.18867157598042 52.8973462580039,-1.18867156837654 52.8973462583761,-1.18826108486292 52.897301385458,-1.18826107269512 52.8973013773402))",3933101
"POLYGON ((-1.18820424893684 52.8972669598727,-1.18820424115334 52.8972669602245,-1.18803292250032 52.8972469127935,-1.18803291050513 52.8972469046409,-1.18803291222932 52.8972469030423,-1.18803291073443 52.897246902264,-1.18805532750427 52.8971768479121,-1.18805533713281 52.8971768411488,-1.18817731453096 52.8971507190998,-1.18817732231452 52.897150718748,-1.18834864092073 52.8971707665775,-1.18834865291589 52.8971707747301,-1.1883486511917 52.8971707763288,-1.1883486526866 52.897170777107,-1.18832623612697 52.8972408309079,-1.18832622649847 52.8972408376712,-1.18820424893684 52.8972669598727))",3933102
"POLYGON ((-1.18853245869171 52.8974399399967,-1.18868597388253 52.8974070634583,-1.18868598004396 52.8974070629722,-1.18886702201479 52.8974159393486,-1.18886703554876 52.8974159471427,-1.1888670342876 52.8974159483856,-1.18886703562818 52.8974159490074,-1.18885071234113 52.8975418687194,-1.18885070248748 52.8975418764876,-1.18869718694497 52.8975747532382,-1.1886971807939 52.8975747537248,-1.18851643336465 52.897565968722,-1.18851641982098 52.8975659609305,-1.18851642107481 52.8975659596943,-1.18851641973921 52.8975659590757,-1.18853244883635 52.897439947778,-1.18853245869171 52.8974399399967))",3933556
"POLYGON ((-1.18754494857085 52.8975376017415,-1.18754495063192 52.8975375999046,-1.18754494908343 52.8975375990351,-1.18757363877848 52.8974739705022,-1.18757364815443 52.8974739643955,-1.18769801841075 52.8974473306539,-1.18769802725019 52.89744733045,-1.18805370800052 52.8975054944723,-1.18805371897044 52.8975055028042,-1.18805371690936 52.8975055046412,-1.18805371845788 52.8975055055106,-1.18802502896261 52.8975691345304,-1.18802501958671 52.897569140637,-1.18790064918217 52.8975957747205,-1.18790064034268 52.8975957749244,-1.18754495954064 52.8975376100734,-1.18754494857085 52.8975376017415))",3933557
"POLYGON ((-1.18841449237148 52.8981507084329,-1.18841449385277 52.8981507091909,-1.18838494736474 52.8982522670672,-1.18838493769016 52.8982522739807,-1.18834790381839 52.8982602048501,-1.18834789629601 52.898260205231,-1.18818900047713 52.8982433886186,-1.18818898823081 52.898243380517,-1.18818898988504 52.8982433789682,-1.18818898840375 52.8982433782102,-1.18821853498382 52.8981418203039,-1.18821854465841 52.8981418133903,-1.18825557845287 52.8981338825611,-1.18825558597523 52.8981338821802,-1.18841448177938 52.8981506987824,-1.1884144940257 52.898150706884,-1.18841449237148 52.8981507084329))",3933558
"POLYGON ((-1.18780101834825 52.8983402395611,-1.18780101986102 52.8983402403662,-1.18776164939702 52.8984503607501,-1.18776163983308 52.8984503673218,-1.18761563662619 52.8984816330782,-1.18761562852528 52.8984816333907,-1.18750826364898 52.8984675955874,-1.18750825195953 52.8984675873765,-1.18750825377773 52.8984675857106,-1.18750825226497 52.8984675849055,-1.18754762312748 52.8983574645348,-1.18754763269144 52.8983574579631,-1.18769363552994 52.8983261922897,-1.18769364363082 52.8983261919772,-1.18780100847698 52.8983402296843,-1.18780102016645 52.8983402378952,-1.18780101834825 52.8983402395611))",3933559
"POLYGON ((-1.18713690254529 52.8985586350694,-1.18713690378906 52.8985586356111,-1.18713490773247 52.8986255929873,-1.1871348978352 52.8986256012959,-1.18700334843403 52.8986537709665,-1.18700334324638 52.8986537714809,-1.18663027896534 52.898650320324,-1.1866302645284 52.898650312793,-1.18663026553948 52.898650311759,-1.18663026433355 52.8986503112374,-1.18663151768701 52.8985833489805,-1.18663152758582 52.8985833406117,-1.18676307701485 52.8985551713524,-1.18676308220236 52.8985551708381,-1.18713688915852 52.8985586264642,-1.18713690359564 52.8985586339951,-1.18713690254529 52.8985586350694))",3933560
"POLYGON ((-1.18669397028649 52.8985551555097,-1.18669397147394 52.8985551560196,-1.18669349536683 52.8986203262539,-1.18669348546722 52.8986203346848,-1.18656671942314 52.8986474795353,-1.18656671435409 52.8986474800504,-1.18619510355123 52.8986458350232,-1.18619508900546 52.8986458275267,-1.18619509003464 52.8986458264693,-1.18619508880091 52.8986458259357,-1.18619631699016 52.8985802118934,-1.18619632688906 52.8985802035245,-1.18632309296829 52.8985530590689,-1.18632309806695 52.8985530585539,-1.18669395675237 52.8985551469943,-1.18669397127101 52.8985551544994,-1.18669397028649 52.8985551555097))",3933561
"POLYGON ((-1.19208848108038 52.8989038743809,-1.19208848231757 52.8989038749173,-1.19208683211239 52.8989766776025,-1.19208682221499 52.8989766859497,-1.192026280603 52.8989896529412,-1.19202627549854 52.8989896534564,-1.19156518809522 52.8989869681873,-1.19156517358093 52.8989869606812,-1.19156517463332 52.8989869596012,-1.19156517338011 52.8989869590564,-1.19156712552159 52.8989139786298,-1.19156713541852 52.8989139703048,-1.19162767706212 52.898901003547,-1.19162768217615 52.8989010030319,-1.19208846761141 52.8989038658086,-1.19208848211697 52.8989038733176,-1.19208848108038 52.8989038743809))",3933562
"POLYGON ((-1.19186097612347 52.8992946533836,-1.19194819865034 52.8992759720468,-1.19194820377874 52.8992759715317,-1.19206934608643 52.8992767946475,-1.19206936057896 52.8992768021606,-1.1920693595438 52.8992768032219,-1.19206936077836 52.8992768037572,-1.19206301687577 52.8995540828654,-1.19206300697827 52.8995540912115,-1.19197578394236 52.8995727726318,-1.19197577905183 52.8995727731473,-1.19185506069626 52.8995731214853,-1.19185504598573 52.8995731140426,-1.19185504705098 52.8995731129404,-1.19185504576618 52.8995731123839,-1.19186096622579 52.8992946617385,-1.19186097612347 52.8992946533836))",3933563
"POLYGON ((-1.19106668750074 52.8993728383884,-1.19106668237219 52.8993728389034,-1.19095148592402 52.8993720546467,-1.19095147143177 52.8993720471334,-1.19095147243877 52.899372046101,-1.1909514712316 52.8993720455802,-1.19095566741896 52.8990907069322,-1.19095567731739 52.8990906985428,-1.19111801968203 52.899055929189,-1.19111802471487 52.8990559286735,-1.19123352560255 52.8990562651827,-1.1912335401825 52.8990562726678,-1.1912335391572 52.8990562737229,-1.1912335403905 52.8990562742553,-1.19122904072923 52.8993380605008,-1.19122903083088 52.8993380688844,-1.19106668750074 52.8993728383884))",3933564
"POLYGON ((-1.18951408493134 52.8989883773619,-1.18951408573846 52.8989883776578,-1.18954024467953 52.899100293818,-1.18954023492646 52.8991003035461,-1.18940509793785 52.8991292442122,-1.18940509506481 52.8991292446386,-1.18929639971222 52.8991385719323,-1.1892963831924 52.8991385651773,-1.18929638371751 52.8991385645889,-1.18929638291034 52.899138564293,-1.18927022519839 52.8990266475857,-1.18927023495151 52.8990266378577,-1.1894053717108 52.8989976973445,-1.18940537458392 52.8989976969181,-1.1895140689367 52.8989883700185,-1.18951408545642 52.8989883767735,-1.18951408493134 52.8989883773619))",3933565
"POLYGON ((-1.19113596644227 52.8999876820878,-1.1911359675901 52.8999876809346,-1.19113596629848 52.8999876803549,-1.19114478631608 52.8998732158273,-1.19114479619915 52.8998732077751,-1.19127846507955 52.899844579808,-1.19127847074979 52.8998445793026,-1.19142913169771 52.8998489299999,-1.19142914569052 52.8998489376653,-1.19142914454479 52.8998489388158,-1.19142914583324 52.8998489393941,-1.19142032886871 52.8999633145119,-1.19142031898568 52.8999633225638,-1.1912866498334 52.8999919506901,-1.1912866441777 52.8999919511959,-1.19113598044856 52.8999876897493,-1.19113596644227 52.8999876820878))",3933566
"POLYGON ((-1.18862687374707 52.8987266666755,-1.18862687447893 52.8987266669371,-1.1886495470584 52.8988101532005,-1.1886495373554 52.8988101631271,-1.18855386538851 52.8988306513939,-1.18855386282209 52.898830651792,-1.18844484410229 52.8988414140973,-1.18844482731386 52.8988414074614,-1.18844482777418 52.8988414069391,-1.1884448270422 52.8988414066773,-1.18842230195954 52.8987580114537,-1.18842231166467 52.8987580015347,-1.18851798353361 52.8987375133736,-1.18851798607712 52.8987375129778,-1.18862685739803 52.898726659527,-1.18862687420646 52.8987266661538,-1.18862687374707 52.8987266666755))",3933567
"POLYGON ((-1.18809897596377 52.8991192909889,-1.18809897643325 52.899119290457,-1.18809897568991 52.8991192901902,-1.18807661672432 52.8990349970832,-1.18807662643636 52.8990349871896,-1.18813223617051 52.8990230786177,-1.18813223877334 52.8990230782161,-1.1882290421267 52.8990136711232,-1.18822905888335 52.8990136777735,-1.18822905841386 52.8990136783054,-1.18822905915721 52.8990136785722,-1.18825141822463 52.8990979716871,-1.18825140851261 52.8990979815808,-1.18819579871524 52.8991098902083,-1.18819579611241 52.8991098906099,-1.18809899272043 52.8991192976392,-1.18809897596377 52.8991192909889))",3933568
"POLYGON ((-1.18586853553254 52.8935531610624,-1.18586853806222 52.893553158932,-1.1858685365201 52.8935531579742,-1.18590835633801 52.8934905050791,-1.18590836524751 52.8934904998325,-1.18602815001239 52.893464847592,-1.18602816040379 52.8934648476986,-1.18620351783551 52.8935065005352,-1.18620352725994 52.8935065090516,-1.18620352472175 52.893506511185,-1.18620352626031 52.8935065121428,-1.18616371562184 52.8935687157405,-1.18616370672489 52.8935687209674,-1.18604392175368 52.8935943733442,-1.18604391141337 52.8935943732497,-1.18586854500847 52.8935531695743,-1.18586853553254 52.8935531610624))",3933569
"POLYGON ((-1.18156682703647 52.8935350725581,-1.18156682910106 52.8935350707209,-1.18156682755564 52.8935350698517,-1.18159629163023 52.8934700995279,-1.18159630100064 52.8934700934339,-1.18173740454842 52.8934398814506,-1.18173741338523 52.8934398812469,-1.18191819664125 52.8934694420625,-1.18191820761078 52.8934694503947,-1.18191820559541 52.8934694521908,-1.1819182071238 52.8934694530434,-1.18188947810266 52.8935348780558,-1.18188946870089 52.8935348842202,-1.18174836495032 52.8935650963836,-1.18174835607281 52.8935650965806,-1.18156683796605 52.8935350808964,-1.18156682703647 52.8935350725581))",3933570
"POLYGON ((-1.18240662969974 52.8935132945298,-1.18253697072854 52.8934853859673,-1.18253697943146 52.8934853857421,-1.18264442512603 52.8935023054932,-1.18264443622679 52.8935023138049,-1.18264443419909 52.8935023156212,-1.18264443574774 52.893502316484,-1.18259550810741 52.8936143476151,-1.18259549870064 52.8936143537911,-1.18246515732255 52.8936422624172,-1.18246514852636 52.8936422626276,-1.18235771089972 52.8936248929831,-1.18235769989024 52.893624884657,-1.18235770190953 52.8936248828546,-1.18235770037491 52.8936248819989,-1.18240662029659 52.8935133006975,-1.18240662969974 52.8935132945298))",3933571
"POLYGON ((-1.18149967463806 52.8937269263008,-1.181640561669 52.8936967609851,-1.18164057052912 52.8936967607852,-1.1818121640198 52.8937249996109,-1.18181217496657 52.8937250079466,-1.18181217291725 52.8937250097714,-1.18181217445801 52.8937250106357,-1.18178285165049 52.8937903415052,-1.18178284226977 52.893790347622,-1.18164195503413 52.8938205131059,-1.18164194617393 52.8938205133058,-1.18147035265562 52.8937922737773,-1.18147034170897 52.8937922654415,-1.18147034375829 52.8937922636168,-1.18147034221755 52.8937922627525,-1.18149966525731 52.8937269324175,-1.18149967463806 52.8937269263008))",3933572
"POLYGON ((-1.18134419196363 52.8934974564289,-1.18134419403561 52.893497454591,-1.18134419249634 52.8934974537226,-1.18137441744303 52.8934315902043,-1.18137442680148 52.8934315841365,-1.18151293083019 52.8934019290084,-1.18151293979154 52.8934019288254,-1.18169296307285 52.8934323838894,-1.1816929739201 52.8934323922399,-1.18169297184812 52.8934323940779,-1.18169297338741 52.8934323949462,-1.18166274867134 52.8934982589959,-1.18166273931292 52.8934982650636,-1.18152423507936 52.8935279203659,-1.18152422611793 52.8935279205489,-1.18134420281076 52.8934974647795,-1.18134419196363 52.8934974564289))",3933573
"POLYGON ((-1.18123955804189 52.8933569069126,-1.18123955957061 52.8933569077654,-1.18121082875285 52.8934223324058,-1.18121081935104 52.89342233857,-1.18108526084388 52.8934492215661,-1.1810852521312 52.8934492217898,-1.18090074532829 52.893420083471,-1.18090073423742 52.8934200751576,-1.18090073629422 52.893420073316,-1.1809007347339 52.8934200724428,-1.18093022573634 52.8933537541071,-1.18093023512619 52.8933537479701,-1.18105579345336 52.8933268651373,-1.18105580228837 52.8933268649334,-1.18123954908652 52.893356896784,-1.18123956005763 52.893356905116,-1.18123955804189 52.8933569069126))",3933574
"POLYGON ((-1.18029252124914 52.8936043306578,-1.18029252279929 52.8936043316148,-1.18022952843994 52.8937052974974,-1.18022951949676 52.8937053027959,-1.18008721822876 52.8937357690045,-1.18008720801692 52.8937357689392,-1.17997813008864 52.8937108347812,-1.17997812048446 52.8937108262807,-1.17997812299055 52.8937108241602,-1.17997812144039 52.8937108232032,-1.18004111707298 52.8936098573385,-1.18004112601614 52.8936098520401,-1.18018342690406 52.893579385886,-1.18018343711591 52.8935793859513,-1.180292514151 52.8936043200368,-1.18029252375518 52.8936043285374,-1.18029252124914 52.8936043306578))",3933575
